idCarpeta;Delito;Categoria;FechaHecho;Año_hecho;Mes_hecho;Sexo;Edad;TipoPersona;CalidadJuridica;ClasificacionDelito;lon;lat;geopoint
8337720;VIOLACION;VIOLACIÓN;2019-01-20 20:00:00;2019;Enero;Femenino;36;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1224790002463;19.4238487952838;19.4238487953,-99.1224790002
8339037;VIOLACION;VIOLACIÓN;2019-01-23 00:30:00;2019;Enero;Femenino;28;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0589514557364;19.4116254030778;19.4116254031,-99.0589514557
8339435;VIOLACION;VIOLACIÓN;2019-01-22 20:30:00;2019;Enero;Femenino;17;FISICA;VICTIMA;FUERO COMUN;-99.1412398007308;19.4320143025163;19.4320143025,-99.1412398007
8339553;VIOLACION;VIOLACIÓN;2019-01-23 18:40:00;2019;Enero;Femenino;NA;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1626014619583;19.4727200797402;19.4727200797,-99.162601462
8341612;VIOLACION;VIOLACIÓN;2019-01-26 13:00:00;2019;Enero;Femenino;23;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8341795;VIOLACION;VIOLACIÓN;2018-11-03 11:00:00;2018;Noviembre;Femenino;26;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.3309188583752;19.3210213274747;19.3210213275,-99.3309188584
8345837;VIOLACION;VIOLACIÓN;2018-09-05 16:00:00;2018;Septiembre;Femenino;19;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0311267943401;19.3476470162766;19.3476470163,-99.0311267943
8346097;VIOLACION;VIOLACIÓN;2019-01-31 20:00:00;2019;Enero;Masculino;26;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1359847821406;19.4075419741386;19.4075419741,-99.1359847821
8346546;VIOLACION;VIOLACIÓN;2019-01-22 18:00:00;2019;Enero;Femenino;43;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2217591024669;19.3090205986466;19.3090205986,-99.2217591025
8347442;VIOLACION;VIOLACIÓN;2019-01-30 00:00:00;2019;Enero;Femenino;20;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0559884998053;19.3061448993231;19.3061448993,-99.0559884998
8348104;VIOLACION;VIOLACIÓN;2019-02-03 06:00:00;2019;Febrero;Femenino;47;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.18887377064;19.3994546216951;19.3994546217,-99.1888737706
8349516;VIOLACION;VIOLACIÓN;2018-02-05 12:00:00;2018;Febrero;Femenino;13;FISICA;VICTIMA;FUERO COMUN;-99.0943289070909;19.4316903255785;19.4316903256,-99.0943289071
8349900;VIOLACION;VIOLACIÓN;2018-09-27 14:00:00;2018;Septiembre;Femenino;30;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0850328894743;19.4976325169832;19.497632517,-99.0850328895
8511776;VIOLACION;VIOLACIÓN;2019-09-01 21:30:00;2019;Septiembre;Femenino;23;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2099895997715;19.3206033041483;19.3206033041,-99.2099895998
8511864;VIOLACION;VIOLACIÓN;2019-09-01 18:00:00;2019;Septiembre;Femenino;19;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0600758663958;19.3046461691348;19.3046461691,-99.0600758664
8512503;VIOLACION;VIOLACIÓN;2019-09-01 16:00:00;2019;Septiembre;Femenino;16;FISICA;VICTIMA;FUERO COMUN;-99.1336822998233;19.4300918033225;19.4300918033,-99.1336822998
8512994;VIOLACION;VIOLACIÓN;2017-04-05 06:00:00;2017;Abril;Femenino;30;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0715155002049;19.3350697997147;19.3350697997,-99.0715155002
8513090;VIOLACION;VIOLACIÓN;2008-01-01 03:00:00;2008;Enero;Femenino;18;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0398321001205;19.3158380957489;19.3158380957,-99.0398321001
8514232;VIOLACION;VIOLACIÓN;2019-08-01 11:00:00;2019;Agosto;Femenino;46;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1219325004004;19.1976787009833;19.197678701,-99.1219325004
8514264;VIOLACION;VIOLACIÓN;2019-09-01 16:00:00;2019;Septiembre;Femenino;61;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0055436033778;19.3596464041627;19.3596464042,-99.0055436034
8514717;VIOLACION;VIOLACIÓN;2019-08-29 11:30:00;2019;Agosto;Femenino;26;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1060142198145;19.2350856361166;19.2350856361,-99.1060142198
8336913;VIOLACION;VIOLACIÓN;2019-01-20 03:00:00;2019;Enero;Femenino;17;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8338679;VIOLACION;VIOLACIÓN;2018-10-21 19:00:00;2018;Octubre;Femenino;44;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1402820008621;19.3780508018265;19.3780508018,-99.1402820009
8517370;VIOLACION;VIOLACIÓN;2019-09-08 22:20:00;2019;Septiembre;Femenino;52;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2068594032542;19.336250918738;19.3362509187,-99.2068594033
8517533;VIOLACION;VIOLACIÓN;2019-07-27 13:00:00;2019;Julio;Femenino;10;FISICA;VICTIMA;FUERO COMUN;-99.2797365631903;19.3405964632821;19.3405964633,-99.2797365632
8339907;VIOLACION;VIOLACIÓN;2019-01-22 18:00:00;2019;Enero;Femenino;5;FISICA;VICTIMA;FUERO COMUN;-99.0498641260438;19.3391598118454;19.3391598118,-99.049864126
8518599;VIOLACION;VIOLACIÓN;2019-09-06 21:30:00;2019;Septiembre;Femenino;16;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8340894;VIOLACION;VIOLACIÓN;2019-01-23 20:00:00;2019;Enero;Masculino;NA;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8519710;VIOLACION;VIOLACIÓN;2019-09-11 10:30:00;2019;Septiembre;Femenino;21;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0777152022474;19.3266326092332;19.3266326092,-99.0777152022
8341681;VIOLACION;VIOLACIÓN;2019-01-17 10:00:00;2019;Enero;Femenino;15;FISICA;VICTIMA;FUERO COMUN;-98.998702851372;19.2315524193229;19.2315524193,-98.9987028514
8341725;VIOLACION;VIOLACIÓN;2019-01-20 04:30:00;2019;Enero;Femenino;28;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1643871742537;19.4241840436617;19.4241840437,-99.1643871743
8342342;VIOLACION;VIOLACIÓN;2019-01-26 23:00:00;2019;Enero;Femenino;39;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1274572074774;19.2532455831827;19.2532455832,-99.1274572075
8342481;VIOLACION;VIOLACIÓN;1989-02-01 10:00:00;1989;Febrero;Femenino;38;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0856946996577;19.4768163040783;19.4768163041,-99.0856946997
8521015;VIOLACION;VIOLACIÓN;2019-07-03 17:30:00;2019;Julio;Masculino;10;FISICA;VICTIMA;FUERO COMUN;-99.2175234598324;19.3856653579619;19.385665358,-99.2175234598
8521821;VIOLACION;VIOLACIÓN;2019-09-13 23:40:00;2019;Septiembre;Femenino;25;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1467333588945;19.4171832616055;19.4171832616,-99.1467333589
8343680;VIOLACION;VIOLACIÓN;2018-08-15 19:00:00;2018;Agosto;Femenino;NA;FISICA;VICTIMA;FUERO COMUN;-99.1771802015066;19.2750491363449;19.2750491363,-99.1771802015
8343809;VIOLACION;VIOLACIÓN;2019-01-29 11:30:00;2019;Enero;Femenino;14;FISICA;VICTIMA;FUERO COMUN;-99.2716063038264;19.3151525035326;19.3151525035,-99.2716063038
8522940;VIOLACION;VIOLACIÓN;2019-09-14 03:00:00;2019;Septiembre;Femenino;17;FISICA;VICTIMA;FUERO COMUN;-99.1596185002306;19.383596402446;19.3835964024,-99.1596185002
8344789;VIOLACION;VIOLACIÓN;2019-01-21 21:00:00;2019;Enero;Femenino;2;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8523083;VIOLACION;VIOLACIÓN;2019-09-16 20:35:00;2019;Septiembre;Femenino;13;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0795938822553;19.4041536639345;19.4041536639,-99.0795938823
8344893;VIOLACION;VIOLACIÓN;2019-01-17 21:50:00;2019;Enero;Femenino;25;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1371162259855;19.3441326285434;19.3441326285,-99.137116226
8523312;VIOLACION;VIOLACIÓN;2019-09-14 07:00:00;2019;Septiembre;Femenino;NA;FISICA;VICTIMA;FUERO COMUN;-99.0681324897538;19.3130736314081;19.3130736314,-99.0681324898
8523792;VIOLACION;VIOLACIÓN;2019-09-13 12:00:00;2019;Septiembre;Femenino;18;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1709544998883;19.3253996003949;19.3253996004,-99.1709544999
8345686;VIOLACION;VIOLACIÓN;2018-08-15 00:00:00;2018;Agosto;Femenino;52;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2142382187728;19.3616519472412;19.3616519472,-99.2142382188
8346236;VIOLACION;VIOLACIÓN;2019-01-30 01:00:00;2019;Enero;Femenino;39;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1029778496359;19.5066630972663;19.5066630973,-99.1029778496
8525319;VIOLACION;VIOLACIÓN;2016-02-15 10:00:00;2016;Febrero;Femenino;11;FISICA;VICTIMA;INCOMPETENCIAS;NA;NA;
8346880;VIOLACION;VIOLACIÓN;2019-01-31 21:00:00;2019;Enero;Femenino;21;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8346970;VIOLACION;VIOLACIÓN;2019-02-01 13:30:00;2019;Febrero;Femenino;32;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1066244793742;19.4826555995106;19.4826555995,-99.1066244794
8347282;VIOLACION;VIOLACIÓN;2019-02-01 17:00:00;2019;Febrero;Femenino;18;FISICA;VICTIMA Y DENUNCIANTE;INCOMPETENCIAS;NA;NA;
8347458;VIOLACION;VIOLACIÓN;2019-02-02 01:00:00;2019;Febrero;Femenino;NA;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1329413815596;19.5614812975262;19.5614812975,-99.1329413816
8347918;VIOLACION;VIOLACIÓN;2019-02-01 21:00:00;2019;Febrero;Femenino;25;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1204456880629;19.4924082939748;19.492408294,-99.1204456881
8526630;VIOLACION;VIOLACIÓN;2019-09-20 20:45:00;2019;Septiembre;Femenino;34;FISICA;VICTIMA;FUERO COMUN;-98.9949368002521;19.1884038007229;19.1884038007,-98.9949368003
8348109;VIOLACION;VIOLACIÓN;2019-02-03 23:00:00;2019;Febrero;Femenino;16;FISICA;VICTIMA;FUERO COMUN;-99.1445746007606;19.5300258019451;19.5300258019,-99.1445746008
8527164;VIOLACION;VIOLACIÓN;2019-09-21 21:00:00;2019;Septiembre;Femenino;19;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8527288;VIOLACION;VIOLACIÓN;2019-09-22 07:00:00;2019;Septiembre;Femenino;22;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1767726460807;19.4378446776725;19.4378446777,-99.1767726461
8527354;VIOLACION;VIOLACIÓN;2019-09-21 17:30:00;2019;Septiembre;Femenino;21;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8349290;VIOLACION;VIOLACIÓN;2019-02-04 14:00:00;2019;Febrero;Femenino;25;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.172281300589;19.3801243957022;19.3801243957,-99.1722813006
8527828;VIOLACION;VIOLACIÓN;2019-09-21 03:45:00;2019;Septiembre;Femenino;18;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0769511502073;19.3799833585045;19.3799833585,-99.0769511502
8349648;VIOLACION;VIOLACIÓN;2018-12-15 13:00:00;2018;Diciembre;Femenino;NA;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1160729078289;19.4178090391337;19.4178090391,-99.1160729078
8528418;VIOLACION;VIOLACIÓN;2019-09-20 22:30:00;2019;Septiembre;Masculino;NA;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1795316065367;19.4621621433518;19.4621621434,-99.1795316065
8528529;VIOLACION;VIOLACIÓN;2019-09-23 12:10:00;2019;Septiembre;Femenino;35;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1208644999629;19.2805067085273;19.2805067085,-99.1208645
8391104;VIOLACION;VIOLACIÓN;2019-03-27 14:30:00;2019;Marzo;Femenino;37;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0799407726868;19.3364175188174;19.3364175188,-99.0799407727
8391116;VIOLACION;VIOLACIÓN;2019-03-28 13:40:00;2019;Marzo;Femenino;NA;FISICA;VICTIMA;FUERO COMUN;-99.1450938870902;19.4804696328278;19.4804696328,-99.1450938871
8391244;VIOLACION;VIOLACIÓN;2019-03-25 17:00:00;2019;Marzo;Femenino;14;FISICA;VICTIMA;FUERO COMUN;-99.0986926002799;19.3659782034358;19.3659782034,-99.0986926003
8529261;VIOLACION;VIOLACIÓN;2019-09-23 23:00:00;2019;Septiembre;Femenino;26;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8529766;VIOLACION;VIOLACIÓN;2019-09-03 11:30:00;2019;Septiembre;Femenino;32;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1665414002146;19.2952514299682;19.29525143,-99.1665414002
8530023;VIOLACION;VIOLACIÓN;2019-09-22 05:30:00;2019;Septiembre;Femenino;26;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2923110084522;19.3691583796372;19.3691583796,-99.2923110085
8530314;VIOLACION;VIOLACIÓN;2019-09-25 23:40:00;2019;Septiembre;Femenino;NA;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8530595;VIOLACION;VIOLACIÓN;2019-07-25 21:00:00;2019;Julio;Femenino;27;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1631698496761;19.4387950564232;19.4387950564,-99.1631698497
8392546;VIOLACION;VIOLACIÓN;2019-02-19 13:30:00;2019;Febrero;Femenino;13;FISICA;VICTIMA;FUERO COMUN;-99.166086700569;19.2668271960759;19.2668271961,-99.1660867006
8392636;VIOLACION;VIOLACIÓN;2017-11-10 16:00:00;2017;Noviembre;Masculino;10;FISICA;VICTIMA;FUERO COMUN;-99.0371436999025;19.3239302989603;19.323930299,-99.0371436999
8393033;VIOLACION;VIOLACIÓN;2019-03-30 23:00:00;2019;Marzo;Femenino;14;FISICA;VICTIMA;FUERO COMUN;-99.0576597309441;19.3589953571758;19.3589953572,-99.0576597309
8531422;VIOLACION;VIOLACIÓN;2019-07-16 20:00:00;2019;Julio;Femenino;29;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8531908;VIOLACION;VIOLACIÓN;2019-09-26 12:00:00;2019;Septiembre;Femenino;52;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1160337997442;19.2896797011859;19.2896797012,-99.1160337997
8532030;VIOLACION;VIOLACIÓN;2019-09-27 18:00:00;2019;Septiembre;Femenino;11;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8532143;VIOLACION;VIOLACIÓN;2019-09-28 09:00:00;2019;Septiembre;Femenino;16;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8532494;VIOLACION;VIOLACIÓN;2019-09-28 15:00:00;2019;Septiembre;Femenino;14;FISICA;VICTIMA;FUERO COMUN;-99.2159518345241;19.3540649493288;19.3540649493,-99.2159518345
8394405;VIOLACION;VIOLACIÓN;2019-04-01 14:40:00;2019;Abril;Femenino;NA;FISICA;VICTIMA;FUERO COMUN;-99.3014915787171;19.3551554972741;19.3551554973,-99.3014915787
8532705;VIOLACION;VIOLACIÓN;2019-09-29 03:00:00;2019;Septiembre;Femenino;38;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1384146995763;19.4523692955188;19.4523692955,-99.1384146996
8532815;VIOLACION;VIOLACIÓN;2019-09-20 04:00:00;2019;Septiembre;Femenino;36;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0403104122373;19.3666568001638;19.3666568002,-99.0403104122
8394687;VIOLACION;VIOLACIÓN;2019-04-02 08:55:00;2019;Abril;Femenino;NA;FISICA;VICTIMA;FUERO COMUN;-99.1640563500867;19.4515749528932;19.4515749529,-99.1640563501
8532951;VIOLACION;VIOLACIÓN;2019-09-28 22:30:00;2019;Septiembre;Femenino;16;FISICA;VICTIMA;FUERO COMUN;-99.0536535997708;19.2981876041404;19.2981876041,-99.0536535998
8394729;VIOLACION;VIOLACIÓN;2018-12-25 07:00:00;2018;Diciembre;Femenino;12;FISICA;VICTIMA;FUERO COMUN;-99.0866936993329;19.3553605780149;19.355360578,-99.0866936993
8394958;VIOLACION;VIOLACIÓN;2019-04-01 23:30:00;2019;Abril;Femenino;23;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0651558872708;19.3468925349127;19.3468925349,-99.0651558873
8533625;VIOLACION;VIOLACIÓN;2019-05-10 19:00:00;2019;Mayo;Femenino;28;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2216299500619;19.2795954271626;19.2795954272,-99.2216299501
8533810;VIOLACION;VIOLACIÓN;2019-09-30 18:00:00;2019;Septiembre;Femenino;43;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1413055998046;19.4329510968488;19.4329510968,-99.1413055998
8533875;VIOLACION;VIOLACIÓN;2019-09-30 11:00:00;2019;Septiembre;Femenino;33;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1934136911962;19.3789027015612;19.3789027016,-99.1934136912
8397102;VIOLACION;VIOLACIÓN;2019-04-04 19:30:00;2019;Abril;Femenino;16;FISICA;VICTIMA;FUERO COMUN;-99.1138895003424;19.308899395923;19.3088993959,-99.1138895003
8398162;VIOLACION;VIOLACIÓN;2019-04-05 20:15:00;2019;Abril;Femenino;18;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2054817016646;19.2180579015322;19.2180579015,-99.2054817017
8398341;VIOLACION;VIOLACIÓN;2018-11-27 14:30:00;2018;Noviembre;Femenino;36;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-98.9724547995785;19.3266896989308;19.3266896989,-98.9724547996
8398684;VIOLACION;VIOLACIÓN;2019-03-04 12:00:00;2019;Marzo;Femenino;7;FISICA;VICTIMA;FUERO COMUN;-99.0701573997323;19.3930293960343;19.393029396,-99.0701573997
8398896;VIOLACION;VIOLACIÓN;2019-04-05 07:45:00;2019;Abril;Femenino;38;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8399141;VIOLACION;VIOLACIÓN;2019-04-07 03:40:00;2019;Abril;Femenino;34;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1670437005574;19.3035433014453;19.3035433014,-99.1670437006
8399325;VIOLACION;VIOLACIÓN;2019-04-07 23:59:00;2019;Abril;Femenino;17;FISICA;VICTIMA;FUERO COMUN;-99.0974907267664;19.3622237462119;19.3622237462,-99.0974907268
8399608;VIOLACION;VIOLACIÓN;2019-04-07 16:30:00;2019;Abril;Femenino;37;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1609544196054;19.2104715382859;19.2104715383,-99.1609544196
8400150;VIOLACION;VIOLACIÓN;1974-12-15 03:00:00;1974;Diciembre;Femenino;53;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0764125002074;19.3956489006352;19.3956489006,-99.0764125002
8401283;VIOLACION;VIOLACIÓN;2018-04-21 20:00:00;2018;Abril;Femenino;14;FISICA;VICTIMA;FUERO COMUN;-99.0289686680445;19.3006092357977;19.3006092358,-99.028968668
8401922;VIOLACION;VIOLACIÓN;2019-04-10 16:00:00;2019;Abril;Femenino;17;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8404473;VIOLACION;VIOLACIÓN;2019-04-14 05:30:00;2019;Abril;Femenino;34;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8406288;VIOLACION;VIOLACIÓN;2019-04-16 03:00:00;2019;Abril;Femenino;23;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1869918021846;19.4535321493794;19.4535321494,-99.1869918022
8406395;VIOLACION;VIOLACIÓN;2019-04-15 18:00:00;2019;Abril;Femenino;41;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8406919;VIOLACION;VIOLACIÓN;2019-03-25 17:26:00;2019;Marzo;Femenino;58;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2014575017268;19.5010785953843;19.5010785954,-99.2014575017
8407523;VIOLACION;VIOLACIÓN;2019-04-17 10:20:00;2019;Abril;Femenino;22;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-98.9968836080267;19.3652143512034;19.3652143512,-98.996883608
8407951;VIOLACION;VIOLACIÓN;2019-04-17 17:10:00;2019;Abril;Femenino;15;FISICA;VICTIMA;FUERO COMUN;-99.0126243497838;19.3440992147549;19.3440992148,-99.0126243498
8408860;VIOLACION;VIOLACIÓN;2019-04-19 22:00:00;2019;Abril;Femenino;29;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0980287999881;19.3722369008623;19.3722369009,-99.0980288
8409122;VIOLACION;VIOLACIÓN;2019-04-19 21:00:00;2019;Abril;Femenino;28;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8411024;VIOLACION;VIOLACIÓN;2019-04-21 21:00:00;2019;Abril;Femenino;24;FISICA;VICTIMA;FUERO COMUN;-99.120784309628;19.4511791376317;19.4511791376,-99.1207843096
8411214;VIOLACION;VIOLACIÓN;2019-04-23 17:30:00;2019;Abril;Femenino;62;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1033657384449;19.4511159667313;19.4511159667,-99.1033657384
8412054;VIOLACION;VIOLACIÓN;2019-04-24 15:30:00;2019;Abril;Femenino;36;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.2103824018243;19.3904438016604;19.3904438017,-99.2103824018
8412847;VIOLACION;VIOLACIÓN;2017-12-01 22:00:00;2017;Diciembre;Femenino;40;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0701109003011;19.493757600289;19.4937576003,-99.0701109003
8413481;VIOLACION;VIOLACIÓN;2019-03-17 15:00:00;2019;Marzo;Femenino;15;FISICA;VICTIMA;FUERO COMUN;-99.0936458002226;19.2524330976237;19.2524330976,-99.0936458002
8413503;VIOLACION;VIOLACIÓN;2019-04-25 17:00:00;2019;Abril;Femenino;26;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1316397000964;19.2436541956268;19.2436541956,-99.1316397001
8413824;VIOLACION;VIOLACIÓN;2019-04-26 17:40:00;2019;Abril;Femenino;17;FISICA;VICTIMA;FUERO COMUN;-99.1988446970173;19.3114755073028;19.3114755073,-99.198844697
8414035;VIOLACION;VIOLACIÓN;2019-04-27 10:00:00;2019;Abril;Femenino;15;FISICA;VICTIMA;FUERO COMUN;-99.0201122169722;19.3553298610086;19.355329861,-99.020112217
8414106;VIOLACION;VIOLACIÓN;2019-04-22 16:00:00;2019;Abril;Masculino;23;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8414322;VIOLACION;VIOLACIÓN;2019-03-31 12:00:00;2019;Marzo;Femenino;26;FISICA;VICTIMA Y DENUNCIANTE;INCOMPETENCIAS;NA;NA;
8415000;VIOLACION;VIOLACIÓN;2019-04-28 21:30:00;2019;Abril;Femenino;14;FISICA;VICTIMA;FUERO COMUN;-99.0857252513776;19.3203507656692;19.3203507657,-99.0857252514
8415064;VIOLACION;VIOLACIÓN;2019-04-29 06:00:00;2019;Abril;Femenino;44;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1106081751704;19.2575689501844;19.2575689502,-99.1106081752
8415822;VIOLACION;VIOLACIÓN;2019-04-29 20:30:00;2019;Abril;Masculino;5;FISICA;VICTIMA;FUERO COMUN;-99.3356598353857;19.3144169805427;19.3144169805,-99.3356598354
8416631;VIOLACION;VIOLACIÓN;2019-04-30 09:00:00;2019;Abril;Femenino;16;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8416722;VIOLACION;VIOLACIÓN;2019-02-15 15:00:00;2019;Febrero;Femenino;17;FISICA;VICTIMA;FUERO COMUN;-99.1437732006664;19.4426619965801;19.4426619966,-99.1437732007
8351790;VIOLACION;VIOLACIÓN;2019-02-07 20:00:00;2019;Febrero;Femenino;16;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8352760;VIOLACION;VIOLACIÓN;2018-12-13 13:10:00;2018;Diciembre;Femenino;NA;FISICA;VICTIMA;FUERO COMUN;-98.9963247147817;19.2425283379439;19.2425283379,-98.9963247148
8352898;VIOLACION;VIOLACIÓN;2019-02-08 16:00:00;2019;Febrero;Femenino;19;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8352952;VIOLACION;VIOLACIÓN;2019-02-09 16:00:00;2019;Febrero;Femenino;18;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0793738997966;19.2597818973277;19.2597818973,-99.0793738998
8353506;VIOLACION;VIOLACIÓN;2019-02-07 11:00:00;2019;Febrero;Femenino;14;FISICA;VICTIMA;FUERO COMUN;-99.3319354073275;19.3194787013297;19.3194787013,-99.3319354073
8354067;VIOLACION;VIOLACIÓN;2019-02-08 17:00:00;2019;Febrero;Femenino;20;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;NA;NA;
8354520;VIOLACION;VIOLACIÓN;2017-01-13 05:00:00;2017;Enero;Masculino;13;FISICA;VICTIMA;INCOMPETENCIAS;NA;NA;
8354633;VIOLACION;VIOLACIÓN;2019-02-12 06:00:00;2019;Febrero;Femenino;41;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.142586082882;19.3641915423521;19.3641915424,-99.1425860829
8354963;VIOLACION;VIOLACIÓN;2019-02-11 20:50:00;2019;Febrero;Femenino;18;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.15466395782;19.4576359409325;19.4576359409,-99.1546639578
8355166;VIOLACION;VIOLACIÓN;2019-02-11 14:30:00;2019;Febrero;Femenino;NA;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.0725111997043;19.2513725991175;19.2513725991,-99.0725111997
8356096;VIOLACION;VIOLACIÓN;2019-02-13 11:40:00;2019;Febrero;Femenino;17;FISICA;VICTIMA;FUERO COMUN;-99.2142465893028;19.3979140707451;19.3979140707,-99.2142465893
8357173;VIOLACION;VIOLACIÓN;2019-02-14 20:20:00;2019;Febrero;Masculino;NA;FISICA;VICTIMA;FUERO COMUN;NA;NA;
8358346;VIOLACION;VIOLACIÓN;2019-02-02 20:00:00;2019;Febrero;Femenino;29;FISICA;VICTIMA Y DENUNCIANTE;FUERO COMUN;-99.1766299102548;19.4011861872862;19.4011861873,-99.1766299103
